Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
2222899495,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Ryan Tannehill (15355538) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Aaron Jones (15355604) (LOCKED),DJ Chark Jr. (15355866) (LOCKED),Corey Davis (15355960) (LOCKED),Diontae Johnson (15355932) (LOCKED),Jonnu Smith (15356204) (LOCKED),Kenyan Drake (15355616),Bills (15356387) (LOCKED),,1. Column A lists all of your contest entries for this draftgroup
2222899496,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Jared Goff (15355541) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Parris Campbell (15355930) (LOCKED),Jalen Reagor (15355956) (LOCKED),Robert Woods (15355852) (LOCKED),Tyler Higbee (15356194) (LOCKED),Kenyan Drake (15355616),Broncos (15356402) (LOCKED),,2. Your current lineup is listed next to each entry (blank for reservations)
2222899497,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Ryan Tannehill (15355538) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Aaron Jones (15355604) (LOCKED),Parris Campbell (15355930) (LOCKED),Corey Davis (15355960) (LOCKED),Adam Thielen (15355836) (LOCKED),Tyler Eifert (15356248) (LOCKED),Derrick Henry (15355598) (LOCKED),Panthers (15356407) (LOCKED),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
2222899498,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Ryan Tannehill (15355538) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),DJ Chark Jr. (15355866) (LOCKED),Corey Davis (15355960) (LOCKED),T.Y. Hilton (15355876) (LOCKED),Jordan Reed (15356288) (LOCKED),David Johnson (15355618),Bears (15356389) (LOCKED),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
2222899499,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Tyrod Taylor (15355546),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Diontae Johnson (15355932) (LOCKED),Sammy Watkins (15355910),Mike Williams (15355946),Hunter Henry (15356190),Aaron Jones (15355604) (LOCKED),Rams (15356398) (LOCKED),,5. For faster processing only include entries you are changing in the file you upload
2222899500,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Aaron Rodgers (15355526) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Marvin Jones Jr. (15355880) (LOCKED),Allen Lazard (15355890) (LOCKED),Marquez Valdes-Scantling (15355926) (LOCKED),Chris Herndon (15356226) (LOCKED),Kenyan Drake (15355616),Chargers (15356410),,
2222899501,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Jared Goff (15355541) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),DeSean Jackson (15355896) (LOCKED),Van Jefferson Jr. (15356144) (LOCKED),Diontae Johnson (15355932) (LOCKED),Tyler Higbee (15356194) (LOCKED),Aaron Jones (15355604) (LOCKED),Bears (15356389) (LOCKED),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,,WR,Keith Kirkwood (15356122) (LOCKED),Keith Kirkwood,15356122,WR/FLEX,3000,In Progress,CAR,0
,,,,,,,,,,,,,,WR,Omar Bayless (15356124) (LOCKED),Omar Bayless,15356124,WR/FLEX,3000,In Progress,CAR,0
,,,,,,,,,,,,,,WR,Jaydon Mickens (15356126) (LOCKED),Jaydon Mickens,15356126,WR/FLEX,3000,In Progress,TB,0
,,,,,,,,,,,,,,WR,Cyril Grayson (15356128) (LOCKED),Cyril Grayson,15356128,WR/FLEX,3000,In Progress,TB,0
,,,,,,,,,,,,,,WR,John Hurst (15356130) (LOCKED),John Hurst,15356130,WR/FLEX,3000,In Progress,TB,0
,,,,,,,,,,,,,,WR,John Franklin III (15356132) (LOCKED),John Franklin III,15356132,WR/FLEX,3000,In Progress,TB,0
,,,,,,,,,,,,,,WR,Chase Claypool (15356108) (LOCKED),Chase Claypool,15356108,WR/FLEX,3000,In Progress,PIT,6.7
,,,,,,,,,,,,,,WR,Ray-Ray McCloud III (15356110) (LOCKED),Ray-Ray McCloud III,15356110,WR/FLEX,3000,In Progress,PIT,0
,,,,,,,,,,,,,,WR,KJ Hamler (15356112) (LOCKED),KJ Hamler,15356112,WR/FLEX,3000,In Progress,DEN,0
,,,,,,,,,,,,,,WR,Diontae Spencer (15356114) (LOCKED),Diontae Spencer,15356114,WR/FLEX,3000,In Progress,DEN,0
,,,,,,,,,,,,,,WR,Tyrie Cleveland (15356116) (LOCKED),Tyrie Cleveland,15356116,WR/FLEX,3000,In Progress,DEN,1.7
,,,,,,,,,,,,,,TE,Vance McDonald (15356246) (LOCKED),Vance McDonald,15356246,TE/FLEX,3000,In Progress,PIT,1.3
,,,,,,,,,,,,,,WR,Cedrick Wilson (15356094) (LOCKED),Cedrick Wilson,15356094,WR/FLEX,3000,In Progress,DAL,0
,,,,,,,,,,,,,,WR,Noah Brown (15356096) (LOCKED),Noah Brown,15356096,WR/FLEX,3000,In Progress,DAL,0
,,,,,,,,,,,,,,WR,Malik Turner (15356098) (LOCKED),Malik Turner,15356098,WR/FLEX,3000,In Progress,DAL,0
,,,,,,,,,,,,,,WR,Ventell Bryant (15356100) (LOCKED),Ventell Bryant,15356100,WR/FLEX,3000,In Progress,DAL,0
,,,,,,,,,,,,,,WR,Christian Blake (15356102) (LOCKED),Christian Blake,15356102,WR/FLEX,3000,In Progress,ATL,0
,,,,,,,,,,,,,,WR,Olamide Zaccheaus (15356104) (LOCKED),Olamide Zaccheaus,15356104,WR/FLEX,3000,In Progress,ATL,0
,,,,,,,,,,,,,,WR,Brandon Powell (15356106) (LOCKED),Brandon Powell,15356106,WR/FLEX,3000,In Progress,ATL,0
,,,,,,,,,,,,,,TE,Blake Bell (15356250) (LOCKED),Blake Bell,15356250,TE/FLEX,3000,In Progress,DAL,0
,,,,,,,,,,,,,,WR,Dan Chisena (15356086) (LOCKED),Dan Chisena,15356086,WR/FLEX,3000,In Progress,MIN,0
,,,,,,,,,,,,,,WR,K.J. Osborn (15356088) (LOCKED),K.J. Osborn,15356088,WR/FLEX,3000,In Progress,MIN,0
,,,,,,,,,,,,,,WR,Ashton Dulin (15356090) (LOCKED),Ashton Dulin,15356090,WR/FLEX,3000,In Progress,IND,0
,,,,,,,,,,,,,,WR,Dezmon Patmon (15356092) (LOCKED),Dezmon Patmon,15356092,WR/FLEX,3000,In Progress,IND,0
,,,,,,,,,,,,,,TE,Mo Alie-Cox (15356244) (LOCKED),Mo Alie-Cox,15356244,TE/FLEX,3000,In Progress,IND,4
,,,,,,,,,,,,,,WR,Isaiah McKenzie (15356038) (LOCKED),Isaiah McKenzie,15356038,WR/FLEX,3000,In Progress,BUF,4.7
,,,,,,,,,,,,,,WR,Mack Hollins (15356076) (LOCKED),Mack Hollins,15356076,WR/FLEX,3000,In Progress,MIA,0
,,,,,,,,,,,,,,WR,Lynn Bowden Jr. (15356078) (LOCKED),Lynn Bowden Jr.,15356078,WR/FLEX,3000,In Progress,MIA,0
,,,,,,,,,,,,,,WR,Gabriel Davis (15356080) (LOCKED),Gabriel Davis,15356080,WR/FLEX,3000,In Progress,BUF,3.6
,,,,,,,,,,,,,,WR,Andre Roberts (15356082) (LOCKED),Andre Roberts,15356082,WR/FLEX,3000,In Progress,BUF,0
,,,,,,,,,,,,,,WR,Isaiah Hodgins (15356084) (LOCKED),Isaiah Hodgins,15356084,WR/FLEX,3000,In Progress,BUF,0
,,,,,,,,,,,,,,WR,Isaiah Wright (15356064),Isaiah Wright,15356064,WR/FLEX,3000,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
,,,,,,,,,,,,,,WR,Cam Sims (15356066),Cam Sims,15356066,WR/FLEX,3000,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
,,,,,,,,,,,,,,WR,Kelvin Harmon (15356068),Kelvin Harmon,15356068,WR/FLEX,3000,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
,,,,,,,,,,,,,,WR,Emanuel Hall (15356070),Emanuel Hall,15356070,WR/FLEX,3000,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
,,,,,,,,,,,,,,WR,Jordan Veasy (15356072),Jordan Veasy,15356072,WR/FLEX,3000,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
,,,,,,,,,,,,,,WR,Trent Sherfield (15356074),Trent Sherfield,15356074,WR/FLEX,3000,WAS@ARI 09/20/2020 04:05PM ET,ARI,0
,,,,,,,,,,,,,,DST,Cardinals  (15356396),Cardinals ,15356396,DST,3000,WAS@ARI 09/20/2020 04:05PM ET,ARI,6
,,,,,,,,,,,,,,WR,Jalen Guyton (15356056),Jalen Guyton,15356056,WR/FLEX,3000,KC@LAC 09/20/2020 04:25PM ET,LAC,2.6
,,,,,,,,,,,,,,WR,K.J. Hill (15356058),K.J. Hill,15356058,WR/FLEX,3000,KC@LAC 09/20/2020 04:25PM ET,LAC,0
,,,,,,,,,,,,,,WR,Marcus Kemp (15356060),Marcus Kemp,15356060,WR/FLEX,3000,KC@LAC 09/20/2020 04:25PM ET,KC,0
,,,,,,,,,,,,,,WR,Byron Pringle (15356062),Byron Pringle,15356062,WR/FLEX,3000,KC@LAC 09/20/2020 04:25PM ET,KC,0
,,,,,,,,,,,,,,WR,Keke Coutee (15356042),Keke Coutee,15356042,WR/FLEX,3000,BAL@HOU 09/20/2020 04:25PM ET,HOU,0
,,,,,,,,,,,,,,WR,Chris Moore (15356044),Chris Moore,15356044,WR/FLEX,3000,BAL@HOU 09/20/2020 04:25PM ET,BAL,0
,,,,,,,,,,,,,,WR,James Proche (15356046),James Proche,15356046,WR/FLEX,3000,BAL@HOU 09/20/2020 04:25PM ET,BAL,0
,,,,,,,,,,,,,,WR,Antoine Wesley (15356048),Antoine Wesley,15356048,WR/FLEX,3000,BAL@HOU 09/20/2020 04:25PM ET,BAL,0
,,,,,,,,,,,,,,WR,DeAndrew White (15356050),DeAndrew White,15356050,WR/FLEX,3000,BAL@HOU 09/20/2020 04:25PM ET,BAL,0
,,,,,,,,,,,,,,WR,DeAndre Carter (15356052),DeAndre Carter,15356052,WR/FLEX,3000,BAL@HOU 09/20/2020 04:25PM ET,HOU,1.8
,,,,,,,,,,,,,,WR,Isaiah Coulter (15356054),Isaiah Coulter,15356054,WR/FLEX,3000,BAL@HOU 09/20/2020 04:25PM ET,HOU,0
,,,,,,,,,,,,,,TE,Josiah Deguara (15356260) (LOCKED),Josiah Deguara,15356260,TE/FLEX,2900,In Progress,GB,2.2
,,,,,,,,,,,,,,TE,Ryan Griffin (15356258) (LOCKED),Ryan Griffin,15356258,TE/FLEX,2900,In Progress,NYJ,0
,,,,,,,,,,,,,,TE,Josh Oliver (15356256) (LOCKED),Josh Oliver,15356256,TE/FLEX,2900,In Progress,JAX,0
,,,,,,,,,,,,,,DST,Buccaneers  (15356397) (LOCKED),Buccaneers ,15356397,DST,2900,In Progress,TB,0
,,,,,,,,,,,,,,TE,Irv Smith Jr. (15356252) (LOCKED),Irv Smith Jr.,15356252,TE/FLEX,2900,In Progress,MIN,2.1
,,,,,,,,,,,,,,TE,Trey Burton (15356254) (LOCKED),Trey Burton,15356254,TE/FLEX,2900,In Progress,IND,0
,,,,,,,,,,,,,,TE,Levine Toilolo (15356268) (LOCKED),Levine Toilolo,15356268,TE/FLEX,2800,In Progress,NYG,2.3
,,,,,,,,,,,,,,TE,Cole Kmet (15356270) (LOCKED),Cole Kmet,15356270,TE/FLEX,2800,In Progress,CHI,0
,,,,,,,,,,,,,,TE,Gerald Everett (15356266) (LOCKED),Gerald Everett,15356266,TE/FLEX,2800,In Progress,LAR,1.7
,,,,,,,,,,,,,,DST,Rams  (15356398) (LOCKED),Rams ,15356398,DST,2800,In Progress,LAR,4
,,,,,,,,,,,,,,TE,Maxx Williams (15356262),Maxx Williams,15356262,TE/FLEX,2800,WAS@ARI 09/20/2020 04:05PM ET,ARI,0
,,,,,,,,,,,,,,TE,Darrell Daniels (15356264),Darrell Daniels,15356264,TE/FLEX,2800,WAS@ARI 09/20/2020 04:05PM ET,ARI,0
,,,,,,,,,,,,,,TE,Marcedes Lewis (15356278) (LOCKED),Marcedes Lewis,15356278,TE/FLEX,2700,In Progress,GB,0
,,,,,,,,,,,,,,TE,Jesse James (15356280) (LOCKED),Jesse James,15356280,TE/FLEX,2700,In Progress,DET,0
,,,,,,,,,,,,,,TE,James O'Shaughnessy (15356276) (LOCKED),James O'Shaughnessy,15356276,TE/FLEX,2700,In Progress,JAX,1
,,,,,,,,,,,,,,TE,Chris Manhertz (15356274) (LOCKED),Chris Manhertz,15356274,TE/FLEX,2700,In Progress,CAR,1.4
,,,,,,,,,,,,,,DST,Cowboys  (15356399) (LOCKED),Cowboys ,15356399,DST,2700,In Progress,DAL,4
,,,,,,,,,,,,,,TE,Ricky Seals-Jones (15356272),Ricky Seals-Jones,15356272,TE/FLEX,2700,KC@LAC 09/20/2020 04:25PM ET,KC,0
,,,,,,,,,,,,,,TE,Jordan Reed (15356288) (LOCKED),Jordan Reed,15356288,TE/FLEX,2600,In Progress,SF,3.2
,,,,,,,,,,,,,,DST,Eagles  (15356400) (LOCKED),Eagles ,15356400,DST,2600,In Progress,PHI,3
,,,,,,,,,,,,,,TE,Cameron Brate (15356286) (LOCKED),Cameron Brate,15356286,TE/FLEX,2600,In Progress,TB,0
,,,,,,,,,,,,,,TE,Nick Vannett (15356284) (LOCKED),Nick Vannett,15356284,TE/FLEX,2600,In Progress,DEN,0.4
,,,,,,,,,,,,,,DST,Falcons  (15356401) (LOCKED),Falcons ,15356401,DST,2600,In Progress,ATL,-1
,,,,,,,,,,,,,,TE,Adam Shaheen (15356282) (LOCKED),Adam Shaheen,15356282,TE/FLEX,2600,In Progress,MIA,0
,,,,,,,,,,,,,,TE,Robert Tonyan (15356382) (LOCKED),Robert Tonyan,15356382,TE/FLEX,2500,In Progress,GB,0
,,,,,,,,,,,,,,TE,Hunter Bryant (15356384) (LOCKED),Hunter Bryant,15356384,TE/FLEX,2500,In Progress,DET,0
,,,,,,,,,,,,,,TE,Ross Dwelley (15356372) (LOCKED),Ross Dwelley,15356372,TE/FLEX,2500,In Progress,SF,0
,,,,,,,,,,,,,,TE,Charlie Woerner (15356374) (LOCKED),Charlie Woerner,15356374,TE/FLEX,2500,In Progress,SF,0
,,,,,,,,,,,,,,TE,Kyle Nelson (15356376) (LOCKED),Kyle Nelson,15356376,TE/FLEX,2500,In Progress,SF,0
,,,,,,,,,,,,,,TE,Trevon Wesco (15356378) (LOCKED),Trevon Wesco,15356378,TE/FLEX,2500,In Progress,NYJ,0
,,,,,,,,,,,,,,TE,Daniel Brown (15356380) (LOCKED),Daniel Brown,15356380,TE/FLEX,2500,In Progress,NYJ,0
,,,,,,,,,,,,,,TE,Eric Tomlinson (15356360) (LOCKED),Eric Tomlinson,15356360,TE/FLEX,2500,In Progress,NYG,0
,,,,,,,,,,,,,,TE,Demetrius Harris (15356362) (LOCKED),Demetrius Harris,15356362,TE/FLEX,2500,In Progress,CHI,0
,,,,,,,,,,,,,,TE,J.P. Holtz (15356364) (LOCKED),J.P. Holtz,15356364,TE/FLEX,2500,In Progress,CHI,0
,,,,,,,,,,,,,,TE,Eric Saubert (15356366) (LOCKED),Eric Saubert,15356366,TE/FLEX,2500,In Progress,CHI,0
,,,,,,,,,,,,,,TE,Darion Clark (15356368) (LOCKED),Darion Clark,15356368,TE/FLEX,2500,In Progress,CHI,0
,,,,,,,,,,,,,,TE,Patrick Scales (15356370) (LOCKED),Patrick Scales,15356370,TE/FLEX,2500,In Progress,CHI,0
,,,,,,,,,,,,,,TE,Richard Rodgers (15356352) (LOCKED),Richard Rodgers,15356352,TE/FLEX,2500,In Progress,PHI,0
,,,,,,,,,,,,,,TE,Joshua Perkins (15356354) (LOCKED),Joshua Perkins,15356354,TE/FLEX,2500,In Progress,PHI,0
,,,,,,,,,,,,,,TE,Johnny Mundt (15356356) (LOCKED),Johnny Mundt,15356356,TE/FLEX,2500,In Progress,LAR,0
,,,,,,,,,,,,,,TE,Brycen Hopkins (15356358) (LOCKED),Brycen Hopkins,15356358,TE/FLEX,2500,In Progress,LAR,0
,,,,,,,,,,,,,,TE,Ben Ellefson (15356340) (LOCKED),Ben Ellefson,15356340,TE/FLEX,2500,In Progress,JAX,0
,,,,,,,,,,,,,,TE,Tyler Davis (15356342) (LOCKED),Tyler Davis,15356342,TE/FLEX,2500,In Progress,JAX,0
,,,,,,,,,,,,,,TE,MyCole Pruitt (15356344) (LOCKED),MyCole Pruitt,15356344,TE/FLEX,2500,In Progress,TEN,7.1
,,,,,,,,,,,,,,TE,Anthony Firkser (15356346) (LOCKED),Anthony Firkser,15356346,TE/FLEX,2500,In Progress,TEN,2.5
,,,,,,,,,,,,,,TE,Geoff Swaim (15356348) (LOCKED),Geoff Swaim,15356348,TE/FLEX,2500,In Progress,TEN,0
,,,,,,,,,,,,,,TE,Beau Brinkley (15356350) (LOCKED),Beau Brinkley,15356350,TE/FLEX,2500,In Progress,TEN,0
,,,,,,,,,,,,,,TE,Colin Thompson (15356336) (LOCKED),Colin Thompson,15356336,TE/FLEX,2500,In Progress,CAR,0
,,,,,,,,,,,,,,TE,Antony Auclair (15356338) (LOCKED),Antony Auclair,15356338,TE/FLEX,2500,In Progress,TB,0
,,,,,,,,,,,,,,TE,Zach Gentry (15356326) (LOCKED),Zach Gentry,15356326,TE/FLEX,2500,In Progress,PIT,0
,,,,,,,,,,,,,,TE,Jake Butt (15356328) (LOCKED),Jake Butt,15356328,TE/FLEX,2500,In Progress,DEN,1
,,,,,,,,,,,,,,TE,Albert Okwuegbunam (15356330) (LOCKED),Albert Okwuegbunam,15356330,TE/FLEX,2500,In Progress,DEN,0
,,,,,,,,,,,,,,TE,Austin Fort (15356332) (LOCKED),Austin Fort,15356332,TE/FLEX,2500,In Progress,DEN,0
,,,,,,,,,,,,,,TE,Andrew Beck (15356334) (LOCKED),Andrew Beck,15356334,TE/FLEX,2500,In Progress,DEN,0
,,,,,,,,,,,,,,DST,Broncos  (15356402) (LOCKED),Broncos ,15356402,DST,2500,In Progress,DEN,4
,,,,,,,,,,,,,,TE,Sean McKeon (15356320) (LOCKED),Sean McKeon,15356320,TE/FLEX,2500,In Progress,DAL,0
,,,,,,,,,,,,,,TE,Jaeden Graham (15356322) (LOCKED),Jaeden Graham,15356322,TE/FLEX,2500,In Progress,ATL,0
,,,,,,,,,,,,,,TE,Luke Stocker (15356324) (LOCKED),Luke Stocker,15356324,TE/FLEX,2500,In Progress,ATL,0
,,,,,,,,,,,,,,TE,Tyler Conklin (15356316) (LOCKED),Tyler Conklin,15356316,TE/FLEX,2500,In Progress,MIN,0
,,,,,,,,,,,,,,TE,Noah Togiai (15356318) (LOCKED),Noah Togiai,15356318,TE/FLEX,2500,In Progress,IND,0
,,,,,,,,,,,,,,DST,Colts  (15356403) (LOCKED),Colts ,15356403,DST,2500,In Progress,IND,4
,,,,,,,,,,,,,,TE,Durham Smythe (15356308) (LOCKED),Durham Smythe,15356308,TE/FLEX,2500,In Progress,MIA,0
,,,,,,,,,,,,,,TE,Tyler Kroft (15356310) (LOCKED),Tyler Kroft,15356310,TE/FLEX,2500,In Progress,BUF,0
,,,,,,,,,,,,,,TE,Lee Smith (15356312) (LOCKED),Lee Smith,15356312,TE/FLEX,2500,In Progress,BUF,0
,,,,,,,,,,,,,,TE,Tommy Sweeney (15356314) (LOCKED),Tommy Sweeney,15356314,TE/FLEX,2500,In Progress,BUF,0
,,,,,,,,,,,,,,TE,Marcus Baugh (15356304),Marcus Baugh,15356304,TE/FLEX,2500,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
,,,,,,,,,,,,,,TE,Thaddeus Moss (15356306),Thaddeus Moss,15356306,TE/FLEX,2500,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
,,,,,,,,,,,,,,TE,Virgil Green (15356292),Virgil Green,15356292,TE/FLEX,2500,KC@LAC 09/20/2020 04:25PM ET,LAC,2
,,,,,,,,,,,,,,TE,Stephen Anderson (15356294),Stephen Anderson,15356294,TE/FLEX,2500,KC@LAC 09/20/2020 04:25PM ET,LAC,0
,,,,,,,,,,,,,,TE,Donald Parham Jr. (15356296),Donald Parham Jr.,15356296,TE/FLEX,2500,KC@LAC 09/20/2020 04:25PM ET,LAC,0
,,,,,,,,,,,,,,TE,Nick Keizer (15356298),Nick Keizer,15356298,TE/FLEX,2500,KC@LAC 09/20/2020 04:25PM ET,KC,0
,,,,,,,,,,,,,,TE,Deon Yelder (15356300),Deon Yelder,15356300,TE/FLEX,2500,KC@LAC 09/20/2020 04:25PM ET,KC,0
,,,,,,,,,,,,,,TE,James Winchester (15356302),James Winchester,15356302,TE/FLEX,2500,KC@LAC 09/20/2020 04:25PM ET,KC,0
,,,,,,,,,,,,,,TE,Kahale Warring (15356290),Kahale Warring,15356290,TE/FLEX,2500,BAL@HOU 09/20/2020 04:25PM ET,HOU,0
,,,,,,,,,,,,,,DST,Giants  (15356404) (LOCKED),Giants ,15356404,DST,2400,In Progress,NYG,4
,,,,,,,,,,,,,,DST,Jaguars  (15356405) (LOCKED),Jaguars ,15356405,DST,2300,In Progress,JAX,6
,,,,,,,,,,,,,,DST,Panthers  (15356407) (LOCKED),Panthers ,15356407,DST,2200,In Progress,CAR,-1
,,,,,,,,,,,,,,DST,Texans  (15356406),Texans ,15356406,DST,2200,BAL@HOU 09/20/2020 04:25PM ET,HOU,0
,,,,,,,,,,,,,,DST,Lions  (15356408) (LOCKED),Lions ,15356408,DST,2100,In Progress,DET,1
,,,,,,,,,,,,,,DST,Dolphins  (15356409) (LOCKED),Dolphins ,15356409,DST,2100,In Progress,MIA,4
,,,,,,,,,,,,,,DST,Jets  (15356411) (LOCKED),Jets ,15356411,DST,2000,In Progress,NYJ,7
,,,,,,,,,,,,,,DST,Chargers  (15356410),Chargers ,15356410,DST,2000,KC@LAC 09/20/2020 04:25PM ET,LAC,11
