Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
2250440152,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93138862,$20,Gardner Minshew II (15512438) (LOCKED),Ezekiel Elliott (15512495) (LOCKED),Alvin Kamara (15512493) (LOCKED),Tee Higgins (15512841) (LOCKED),DJ Moore (15512789) (LOCKED),Laviska Shenault Jr. (15512851) (LOCKED),Tyler Eifert (15513135) (LOCKED),Chris Carson (15512515) (LOCKED),Ravens (15513305) (LOCKED),,1. Column A lists all of your contest entries for this draftgroup
2259676322,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93138862,$20,Gardner Minshew II (15512438) (LOCKED),Ezekiel Elliott (15512495) (LOCKED),Alvin Kamara (15512493) (LOCKED),DJ Chark Jr. (15512775) (LOCKED),A.J. Green (15512793) (LOCKED),Laviska Shenault Jr. (15512851) (LOCKED),Jordan Akins (15513143) (LOCKED),Mike Davis (15512527) (LOCKED),Buccaneers (15513311) (LOCKED),,2. Your current lineup is listed next to each entry (blank for reservations)
2259681202,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93138862,$20,Kirk Cousins (15512445) (LOCKED),Ezekiel Elliott (15512495) (LOCKED),Alvin Kamara (15512493) (LOCKED),Brandin Cooks (15512837) (LOCKED),DJ Moore (15512789) (LOCKED),Adam Thielen (15512759) (LOCKED),Irv Smith Jr. (15513213) (LOCKED),Chris Carson (15512515) (LOCKED),Bears (15513317),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
2259681203,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93138862,$20,Gardner Minshew II (15512438) (LOCKED),Ezekiel Elliott (15512495) (LOCKED),Alvin Kamara (15512493) (LOCKED),Keelan Cole (15512845) (LOCKED),DK Metcalf (15512747) (LOCKED),Laviska Shenault Jr. (15512851) (LOCKED),Drew Sample (15513137) (LOCKED),Kenyan Drake (15512519) (LOCKED),Bears (15513317),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
2259681204,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93138862,$20,Kirk Cousins (15512445) (LOCKED),Ezekiel Elliott (15512495) (LOCKED),Alvin Kamara (15512493) (LOCKED),Justin Jefferson (15512803) (LOCKED),Marvin Jones Jr. (15512817) (LOCKED),Adam Thielen (15512759) (LOCKED),Jordan Akins (15513143) (LOCKED),Mike Davis (15512527) (LOCKED),Bengals (15513320) (LOCKED),,5. For faster processing only include entries you are changing in the file you upload
2259681205,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93138862,$20,Derek Carr (15512450),Ezekiel Elliott (15512495) (LOCKED),Alvin Kamara (15512493) (LOCKED),Cole Beasley (15512831),Brandin Cooks (15512837) (LOCKED),Hunter Renfrow (15512833),Darren Waller (15513101),Chris Carson (15512515) (LOCKED),Buccaneers (15513311) (LOCKED),,
2259681206,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93138862,$20,Gardner Minshew II (15512438) (LOCKED),Ezekiel Elliott (15512495) (LOCKED),Alvin Kamara (15512493) (LOCKED),Tyler Boyd (15512773) (LOCKED),Keelan Cole (15512845) (LOCKED),DeVante Parker (15512785) (LOCKED),Tyler Eifert (15513135) (LOCKED),Mike Davis (15512527) (LOCKED),Vikings (15513322) (LOCKED),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,,WR,Joe Reed (15513035) (LOCKED),Joe Reed,15513035,WR/FLEX,3000,In Progress,LAC,0.27
,,,,,,,,,,,,,,WR,Jakeem Grant (15512937) (LOCKED),Jakeem Grant,15512937,WR/FLEX,3000,In Progress,MIA,4.17
,,,,,,,,,,,,,,WR,Freddie Swain (15513019) (LOCKED),Freddie Swain,15513019,WR/FLEX,3000,In Progress,SEA,4.7
,,,,,,,,,,,,,,WR,Penny Hart (15513021) (LOCKED),Penny Hart,15513021,WR/FLEX,3000,In Progress,SEA,0
,,,,,,,,,,,,,,WR,Mack Hollins (15513023) (LOCKED),Mack Hollins,15513023,WR/FLEX,3000,In Progress,MIA,0
,,,,,,,,,,,,,,WR,Lynn Bowden Jr. (15513025) (LOCKED),Lynn Bowden Jr.,15513025,WR/FLEX,3000,In Progress,MIA,0.9
,,,,,,,,,,,,,,WR,Auden Tate (15512943) (LOCKED),Auden Tate,15512943,WR/FLEX,3000,In Progress,CIN,2.45
,,,,,,,,,,,,,,WR,John Ross III (15512945) (LOCKED),John Ross III,15512945,WR/FLEX,3000,In Progress,CIN,1.85
,,,,,,,,,,,,,,WR,Collin Johnson (15513013) (LOCKED),Collin Johnson,15513013,WR/FLEX,3000,In Progress,JAX,1.23
,,,,,,,,,,,,,,WR,Mike Thomas (15513015) (LOCKED),Mike Thomas,15513015,WR/FLEX,3000,In Progress,CIN,6.57
,,,,,,,,,,,,,,WR,Alex Erickson (15513017) (LOCKED),Alex Erickson,15513017,WR/FLEX,3000,In Progress,CIN,0
,,,,,,,,,,,,,,DST,Jaguars  (15513318) (LOCKED),Jaguars ,15513318,DST,3000,In Progress,JAX,2
,,,,,,,,,,,,,,WR,Noah Brown (15513001) (LOCKED),Noah Brown,15513001,WR/FLEX,3000,In Progress,DAL,2.23
,,,,,,,,,,,,,,WR,Malik Turner (15513003) (LOCKED),Malik Turner,15513003,WR/FLEX,3000,In Progress,DAL,0
,,,,,,,,,,,,,,WR,Ventell Bryant (15513005) (LOCKED),Ventell Bryant,15513005,WR/FLEX,3000,In Progress,DAL,0
,,,,,,,,,,,,,,WR,Rashard Higgins (15513007) (LOCKED),Rashard Higgins,15513007,WR/FLEX,3000,In Progress,CLE,0.95
,,,,,,,,,,,,,,WR,Donovan Peoples-Jones (15513009) (LOCKED),Donovan Peoples-Jones,15513009,WR/FLEX,3000,In Progress,CLE,0
,,,,,,,,,,,,,,WR,JoJo Natson (15513011) (LOCKED),JoJo Natson,15513011,WR/FLEX,3000,In Progress,CLE,0.1
,,,,,,,,,,,,,,WR,Keke Coutee (15512941) (LOCKED),Keke Coutee,15512941,WR/FLEX,3000,In Progress,HOU,2.1
,,,,,,,,,,,,,,WR,Tajae Sharpe (15512989) (LOCKED),Tajae Sharpe,15512989,WR/FLEX,3000,In Progress,MIN,0
,,,,,,,,,,,,,,WR,Dan Chisena (15512991) (LOCKED),Dan Chisena,15512991,WR/FLEX,3000,In Progress,MIN,0
,,,,,,,,,,,,,,WR,Chad Beebe (15512993) (LOCKED),Chad Beebe,15512993,WR/FLEX,3000,In Progress,MIN,1.7
,,,,,,,,,,,,,,WR,K.J. Osborn (15512995) (LOCKED),K.J. Osborn,15512995,WR/FLEX,3000,In Progress,MIN,0
,,,,,,,,,,,,,,WR,DeAndre Carter (15512997) (LOCKED),DeAndre Carter,15512997,WR/FLEX,3000,In Progress,HOU,0.6
,,,,,,,,,,,,,,WR,Isaiah Coulter (15512999) (LOCKED),Isaiah Coulter,15512999,WR/FLEX,3000,In Progress,HOU,0
,,,,,,,,,,,,,,WR,C.J. Board (15512975),C.J. Board,15512975,WR/FLEX,3000,NYG@LAR 10/04/2020 04:05PM ET,NYG,3.93
,,,,,,,,,,,,,,WR,Johnny Holton (15512977),Johnny Holton,15512977,WR/FLEX,3000,NYG@LAR 10/04/2020 04:05PM ET,NYG,0
,,,,,,,,,,,,,,WR,David Sills (15512979),David Sills,15512979,WR/FLEX,3000,NYG@LAR 10/04/2020 04:05PM ET,NYG,0
,,,,,,,,,,,,,,WR,Cody Core (15512981),Cody Core,15512981,WR/FLEX,3000,NYG@LAR 10/04/2020 04:05PM ET,NYG,0
,,,,,,,,,,,,,,WR,Van Jefferson Jr. (15512983),Van Jefferson Jr.,15512983,WR/FLEX,3000,NYG@LAR 10/04/2020 04:05PM ET,LAR,4.17
,,,,,,,,,,,,,,WR,Nsimba Webster (15512985),Nsimba Webster,15512985,WR/FLEX,3000,NYG@LAR 10/04/2020 04:05PM ET,LAR,0
,,,,,,,,,,,,,,WR,Trishton Jackson (15512987),Trishton Jackson,15512987,WR/FLEX,3000,NYG@LAR 10/04/2020 04:05PM ET,LAR,0
,,,,,,,,,,,,,,WR,Zay Jones (15512963),Zay Jones,15512963,WR/FLEX,3000,BUF@LV 10/04/2020 04:25PM ET,LV,4.9
,,,,,,,,,,,,,,WR,Rico Gafford (15512965),Rico Gafford,15512965,WR/FLEX,3000,BUF@LV 10/04/2020 04:25PM ET,LV,0
,,,,,,,,,,,,,,WR,Tyrell Williams (15512967),Tyrell Williams,15512967,WR/FLEX,3000,BUF@LV 10/04/2020 04:25PM ET,LV,0
,,,,,,,,,,,,,,WR,Isaiah McKenzie (15512969),Isaiah McKenzie,15512969,WR/FLEX,3000,BUF@LV 10/04/2020 04:25PM ET,BUF,4.47
,,,,,,,,,,,,,,WR,Andre Roberts (15512971),Andre Roberts,15512971,WR/FLEX,3000,BUF@LV 10/04/2020 04:25PM ET,BUF,0
,,,,,,,,,,,,,,WR,Isaiah Hodgins (15512973),Isaiah Hodgins,15512973,WR/FLEX,3000,BUF@LV 10/04/2020 04:25PM ET,BUF,0
,,,,,,,,,,,,,,WR,Damiere Byrd (15512947),Damiere Byrd,15512947,WR/FLEX,3000,Postponed,NE,6.3
,,,,,,,,,,,,,,WR,Jakobi Meyers (15512949),Jakobi Meyers,15512949,WR/FLEX,3000,Postponed,NE,0.57
,,,,,,,,,,,,,,WR,Matthew Slater (15512951),Matthew Slater,15512951,WR/FLEX,3000,Postponed,NE,0
,,,,,,,,,,,,,,WR,Isaiah Zuber (15512953),Isaiah Zuber,15512953,WR/FLEX,3000,Postponed,NE,1.3
,,,,,,,,,,,,,,WR,Gunner Olszewski (15512955),Gunner Olszewski,15512955,WR/FLEX,3000,Postponed,NE,0
,,,,,,,,,,,,,,WR,Quincy Adeboyejo (15512957),Quincy Adeboyejo,15512957,WR/FLEX,3000,Postponed,NE,0
,,,,,,,,,,,,,,WR,Marcus Kemp (15512959),Marcus Kemp,15512959,WR/FLEX,3000,Postponed,KC,0
,,,,,,,,,,,,,,WR,Byron Pringle (15512961),Byron Pringle,15512961,WR/FLEX,3000,Postponed,KC,0
,,,,,,,,,,,,,,TE,Trey Burton (15513159),Trey Burton,15513159,TE/FLEX,2900,IND@CHI 10/04/2020 04:25PM ET,IND,0
,,,,,,,,,,,,,,TE,Vance McDonald (15513155),Vance McDonald,15513155,TE/FLEX,2900,Postponed,PIT,3.03
,,,,,,,,,,,,,,DST,Chargers  (15513319) (LOCKED),Chargers ,15513319,DST,2900,In Progress,LAC,6
,,,,,,,,,,,,,,TE,Jacob Hollister (15513157) (LOCKED),Jacob Hollister,15513157,TE/FLEX,2900,In Progress,SEA,3.67
,,,,,,,,,,,,,,DST,Bengals  (15513320) (LOCKED),Bengals ,15513320,DST,2900,In Progress,CIN,2.67
,,,,,,,,,,,,,,TE,Nick Boyle (15513163) (LOCKED),Nick Boyle,15513163,TE/FLEX,2800,In Progress,BAL,3.97
,,,,,,,,,,,,,,DST,Titans  (15513321),Titans ,15513321,DST,2800,Postponed,TEN,5
,,,,,,,,,,,,,,DST,Vikings  (15513322) (LOCKED),Vikings ,15513322,DST,2800,In Progress,MIN,1
,,,,,,,,,,,,,,TE,Kaden Smith (15513161),Kaden Smith,15513161,TE/FLEX,2800,NYG@LAR 10/04/2020 04:05PM ET,NYG,2.63
,,,,,,,,,,,,,,TE,Lee Smith (15513165),Lee Smith,15513165,TE/FLEX,2800,BUF@LV 10/04/2020 04:25PM ET,BUF,7.1
,,,,,,,,,,,,,,TE,Dan Arnold (15513169) (LOCKED),Dan Arnold,15513169,TE/FLEX,2700,In Progress,ARI,3.6
,,,,,,,,,,,,,,TE,Maxx Williams (15513171) (LOCKED),Maxx Williams,15513171,TE/FLEX,2700,In Progress,ARI,0
,,,,,,,,,,,,,,DST,Panthers  (15513324) (LOCKED),Panthers ,15513324,DST,2700,In Progress,CAR,4.33
,,,,,,,,,,,,,,DST,Raiders  (15513323),Raiders ,15513323,DST,2700,BUF@LV 10/04/2020 04:25PM ET,LV,1.67
,,,,,,,,,,,,,,TE,Ricky Seals-Jones (15513167),Ricky Seals-Jones,15513167,TE/FLEX,2700,Postponed,KC,0
,,,,,,,,,,,,,,TE,Ryan Izzo (15513173),Ryan Izzo,15513173,TE/FLEX,2700,Postponed,NE,2.47
,,,,,,,,,,,,,,TE,Josh Oliver (15513175) (LOCKED),Josh Oliver,15513175,TE/FLEX,2600,In Progress,JAX,0
,,,,,,,,,,,,,,DST,Giants  (15513325),Giants ,15513325,DST,2600,NYG@LAR 10/04/2020 04:05PM ET,NYG,3.67
,,,,,,,,,,,,,,TE,Adam Trautman (15513295) (LOCKED),Adam Trautman,15513295,TE/FLEX,2500,In Progress,NO,2.13
,,,,,,,,,,,,,,TE,Josh Hill (15513297) (LOCKED),Josh Hill,15513297,TE/FLEX,2500,In Progress,NO,0.87
,,,,,,,,,,,,,,TE,Zach Wood (15513299) (LOCKED),Zach Wood,15513299,TE/FLEX,2500,In Progress,NO,0
,,,,,,,,,,,,,,TE,Jesse James (15513301) (LOCKED),Jesse James,15513301,TE/FLEX,2500,In Progress,DET,3.93
,,,,,,,,,,,,,,TE,Hunter Bryant (15513303) (LOCKED),Hunter Bryant,15513303,TE/FLEX,2500,In Progress,DET,0
,,,,,,,,,,,,,,TE,Noah Togiai (15513283),Noah Togiai,15513283,TE/FLEX,2500,IND@CHI 10/04/2020 04:25PM ET,IND,0
,,,,,,,,,,,,,,TE,Cole Kmet (15513285),Cole Kmet,15513285,TE/FLEX,2500,IND@CHI 10/04/2020 04:25PM ET,CHI,0.73
,,,,,,,,,,,,,,TE,Demetrius Harris (15513287),Demetrius Harris,15513287,TE/FLEX,2500,IND@CHI 10/04/2020 04:25PM ET,CHI,1.5
,,,,,,,,,,,,,,TE,J.P. Holtz (15513289),J.P. Holtz,15513289,TE/FLEX,2500,IND@CHI 10/04/2020 04:25PM ET,CHI,0
,,,,,,,,,,,,,,TE,Darion Clark (15513291),Darion Clark,15513291,TE/FLEX,2500,IND@CHI 10/04/2020 04:25PM ET,CHI,0
,,,,,,,,,,,,,,TE,Patrick Scales (15513293),Patrick Scales,15513293,TE/FLEX,2500,IND@CHI 10/04/2020 04:25PM ET,CHI,0
,,,,,,,,,,,,,,TE,Chris Manhertz (15513275) (LOCKED),Chris Manhertz,15513275,TE/FLEX,2500,In Progress,CAR,1.07
,,,,,,,,,,,,,,TE,Colin Thompson (15513277) (LOCKED),Colin Thompson,15513277,TE/FLEX,2500,In Progress,CAR,0
,,,,,,,,,,,,,,TE,Darrell Daniels (15513279) (LOCKED),Darrell Daniels,15513279,TE/FLEX,2500,In Progress,ARI,1.47
,,,,,,,,,,,,,,TE,Jordan Thomas (15513281) (LOCKED),Jordan Thomas,15513281,TE/FLEX,2500,In Progress,ARI,0
,,,,,,,,,,,,,,TE,Jeremy Sprinkle (15513269) (LOCKED),Jeremy Sprinkle,15513269,TE/FLEX,2500,In Progress,WAS,0
,,,,,,,,,,,,,,TE,Marcus Baugh (15513271) (LOCKED),Marcus Baugh,15513271,TE/FLEX,2500,In Progress,WAS,0.4
,,,,,,,,,,,,,,TE,Thaddeus Moss (15513273) (LOCKED),Thaddeus Moss,15513273,TE/FLEX,2500,In Progress,WAS,0
,,,,,,,,,,,,,,TE,Zach Gentry (15513259),Zach Gentry,15513259,TE/FLEX,2500,Postponed,PIT,0
,,,,,,,,,,,,,,TE,MyCole Pruitt (15513261),MyCole Pruitt,15513261,TE/FLEX,2500,Postponed,TEN,3.57
,,,,,,,,,,,,,,TE,Anthony Firkser (15513263),Anthony Firkser,15513263,TE/FLEX,2500,Postponed,TEN,3.67
,,,,,,,,,,,,,,TE,Geoff Swaim (15513265),Geoff Swaim,15513265,TE/FLEX,2500,Postponed,TEN,0
,,,,,,,,,,,,,,TE,Beau Brinkley (15513267),Beau Brinkley,15513267,TE/FLEX,2500,Postponed,TEN,0
,,,,,,,,,,,,,,TE,Cameron Brate (15513247) (LOCKED),Cameron Brate,15513247,TE/FLEX,2500,In Progress,TB,0
,,,,,,,,,,,,,,TE,Tanner Hudson (15513249) (LOCKED),Tanner Hudson,15513249,TE/FLEX,2500,In Progress,TB,0
,,,,,,,,,,,,,,TE,Antony Auclair (15513251) (LOCKED),Antony Auclair,15513251,TE/FLEX,2500,In Progress,TB,0
,,,,,,,,,,,,,,TE,Virgil Green (15513253) (LOCKED),Virgil Green,15513253,TE/FLEX,2500,In Progress,LAC,0.67
,,,,,,,,,,,,,,TE,Stephen Anderson (15513255) (LOCKED),Stephen Anderson,15513255,TE/FLEX,2500,In Progress,LAC,0
,,,,,,,,,,,,,,TE,Donald Parham Jr. (15513257) (LOCKED),Donald Parham Jr.,15513257,TE/FLEX,2500,In Progress,LAC,0
,,,,,,,,,,,,,,TE,Will Dissly (15513179) (LOCKED),Will Dissly,15513179,TE/FLEX,2500,In Progress,SEA,2.4
,,,,,,,,,,,,,,TE,Luke Willson (15513237) (LOCKED),Luke Willson,15513237,TE/FLEX,2500,In Progress,SEA,0
,,,,,,,,,,,,,,TE,Colby Parkinson (15513239) (LOCKED),Colby Parkinson,15513239,TE/FLEX,2500,In Progress,SEA,0
,,,,,,,,,,,,,,TE,Tyler Ott (15513241) (LOCKED),Tyler Ott,15513241,TE/FLEX,2500,In Progress,SEA,0
,,,,,,,,,,,,,,TE,Durham Smythe (15513243) (LOCKED),Durham Smythe,15513243,TE/FLEX,2500,In Progress,MIA,0.57
,,,,,,,,,,,,,,TE,Adam Shaheen (15513245) (LOCKED),Adam Shaheen,15513245,TE/FLEX,2500,In Progress,MIA,0.47
,,,,,,,,,,,,,,TE,C.J. Uzomah (15513177) (LOCKED),C.J. Uzomah,15513177,TE/FLEX,2500,In Progress,CIN,11.35
,,,,,,,,,,,,,,TE,Tyler Davis (15513229) (LOCKED),Tyler Davis,15513229,TE/FLEX,2500,In Progress,JAX,0
,,,,,,,,,,,,,,TE,Cethan Carter (15513231) (LOCKED),Cethan Carter,15513231,TE/FLEX,2500,In Progress,CIN,0.37
,,,,,,,,,,,,,,TE,Mason Schreck (15513233) (LOCKED),Mason Schreck,15513233,TE/FLEX,2500,In Progress,CIN,0
,,,,,,,,,,,,,,TE,Clark Harris (15513235) (LOCKED),Clark Harris,15513235,TE/FLEX,2500,In Progress,CIN,0
,,,,,,,,,,,,,,TE,Sean McKeon (15513221) (LOCKED),Sean McKeon,15513221,TE/FLEX,2500,In Progress,DAL,0
,,,,,,,,,,,,,,TE,Blake Jarwin (15513223) (LOCKED),Blake Jarwin,15513223,TE/FLEX,2500,In Progress,DAL,2.2
,,,,,,,,,,,,,,TE,Harrison Bryant (15513225) (LOCKED),Harrison Bryant,15513225,TE/FLEX,2500,In Progress,CLE,3.73
,,,,,,,,,,,,,,TE,Stephen Carlson (15513227) (LOCKED),Stephen Carlson,15513227,TE/FLEX,2500,In Progress,CLE,0
,,,,,,,,,,,,,,TE,Irv Smith Jr. (15513213) (LOCKED),Irv Smith Jr.,15513213,TE/FLEX,2500,In Progress,MIN,1.13
,,,,,,,,,,,,,,TE,Tyler Conklin (15513215) (LOCKED),Tyler Conklin,15513215,TE/FLEX,2500,In Progress,MIN,0
,,,,,,,,,,,,,,TE,Pharaoh Brown (15513217) (LOCKED),Pharaoh Brown,15513217,TE/FLEX,2500,In Progress,HOU,0
,,,,,,,,,,,,,,TE,Kahale Warring (15513219) (LOCKED),Kahale Warring,15513219,TE/FLEX,2500,In Progress,HOU,0
,,,,,,,,,,,,,,DST,Texans  (15513326) (LOCKED),Texans ,15513326,DST,2500,In Progress,HOU,1.67
,,,,,,,,,,,,,,TE,Levine Toilolo (15513203),Levine Toilolo,15513203,TE/FLEX,2500,NYG@LAR 10/04/2020 04:05PM ET,NYG,0.77
,,,,,,,,,,,,,,TE,Eric Tomlinson (15513205),Eric Tomlinson,15513205,TE/FLEX,2500,NYG@LAR 10/04/2020 04:05PM ET,NYG,0
,,,,,,,,,,,,,,TE,Gerald Everett (15513207),Gerald Everett,15513207,TE/FLEX,2500,NYG@LAR 10/04/2020 04:05PM ET,LAR,2.37
,,,,,,,,,,,,,,TE,Johnny Mundt (15513209),Johnny Mundt,15513209,TE/FLEX,2500,NYG@LAR 10/04/2020 04:05PM ET,LAR,0
,,,,,,,,,,,,,,TE,Brycen Hopkins (15513211),Brycen Hopkins,15513211,TE/FLEX,2500,NYG@LAR 10/04/2020 04:05PM ET,LAR,0
,,,,,,,,,,,,,,TE,Reggie Gilliam (15513181),Reggie Gilliam,15513181,TE/FLEX,2500,BUF@LV 10/04/2020 04:25PM ET,BUF,2.37
,,,,,,,,,,,,,,TE,Jason Witten (15513193),Jason Witten,15513193,TE/FLEX,2500,BUF@LV 10/04/2020 04:25PM ET,LV,0.83
,,,,,,,,,,,,,,TE,Foster Moreau (15513195),Foster Moreau,15513195,TE/FLEX,2500,BUF@LV 10/04/2020 04:25PM ET,LV,4.87
,,,,,,,,,,,,,,TE,Derek Carrier (15513197),Derek Carrier,15513197,TE/FLEX,2500,BUF@LV 10/04/2020 04:25PM ET,LV,0
,,,,,,,,,,,,,,TE,Nick O'Leary (15513199),Nick O'Leary,15513199,TE/FLEX,2500,BUF@LV 10/04/2020 04:25PM ET,LV,0
,,,,,,,,,,,,,,TE,Tommy Sweeney (15513201),Tommy Sweeney,15513201,TE/FLEX,2500,BUF@LV 10/04/2020 04:25PM ET,BUF,0
,,,,,,,,,,,,,,TE,Devin Asiasi (15513183),Devin Asiasi,15513183,TE/FLEX,2500,Postponed,NE,0
,,,,,,,,,,,,,,TE,Dalton Keene (15513185),Dalton Keene,15513185,TE/FLEX,2500,Postponed,NE,0
,,,,,,,,,,,,,,TE,Nick Keizer (15513187),Nick Keizer,15513187,TE/FLEX,2500,Postponed,KC,0
,,,,,,,,,,,,,,TE,Deon Yelder (15513189),Deon Yelder,15513189,TE/FLEX,2500,Postponed,KC,0
,,,,,,,,,,,,,,TE,James Winchester (15513191),James Winchester,15513191,TE/FLEX,2500,Postponed,KC,0
,,,,,,,,,,,,,,DST,Browns  (15513327) (LOCKED),Browns ,15513327,DST,2300,In Progress,CLE,6
,,,,,,,,,,,,,,DST,Lions  (15513328) (LOCKED),Lions ,15513328,DST,2200,In Progress,DET,1.67
,,,,,,,,,,,,,,DST,WAS Football Team  (15513329) (LOCKED),WAS Football Team ,15513329,DST,2100,In Progress,WAS,6.67
,,,,,,,,,,,,,,DST,Dolphins  (15513330) (LOCKED),Dolphins ,15513330,DST,2000,In Progress,MIA,6
